0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,label
-244.29286193847656,6.132692813873291,-17.209030151367188,12.804328918457031,-22.700592041015625,-5.888942718505859,-9.204924583435059,-19.1346378326416,-16.58855438232422,0.821506917476654,10.024014472961426,3.861806631088257,-15.538313865661621,0.4489869773387909,0.282611221075058,0.24158772826194763,0.23459941148757935,0.237541064620018,0.23154477775096893,0.2168402224779129,0.17616260051727295,0.23796851933002472,0.43392470479011536,0.5019693374633789,0.5779327154159546,13.294264759397796,12.54958086322862,14.942297491169171,21.416770617888282,21.745660092733846,22.0561731206119,16.48560216499876,0.3253329190340909,burping
-256.44207763671875,39.80732345581055,-26.929729461669922,-1.7538068294525146,-16.317903518676758,-4.146805763244629,-18.401935577392578,-11.762089729309082,-14.321111679077148,-9.835013389587402,-15.58327865600586,-13.639264106750488,-14.070639610290527,0.731564998626709,0.7475847005844116,0.6950251460075378,0.5861087441444397,0.7014792561531067,0.6018623113632202,0.514738917350769,0.5644421577453613,0.5692617893218994,0.5496053695678711,0.6301618218421936,0.6594434380531311,16.346666770482237,13.966048834590284,14.976435805222975,14.517460906423745,14.88330738525182,14.940568541630213,14.995922308297812,0.2570090553977273,burping
-170.4443359375,6.4425458908081055,-26.765911102294922,-11.608746528625488,-28.526161193847656,1.1349233388900757,-17.313753128051758,-4.890040874481201,-9.223733901977539,0.5205564498901367,-4.149720668792725,-1.406511902809143,-5.517352104187012,0.4054918587207794,0.38153478503227234,0.42915666103363037,0.4253382980823517,0.47275063395500183,0.5247384905815125,0.4226921796798706,0.3787977993488312,0.42112401127815247,0.4980686902999878,0.519406795501709,0.44011610746383667,13.662350912794771,14.363143847260154,14.338158965697438,16.49104536599741,17.91641956758084,17.84333132628149,16.352430691875362,0.31985529119318185,burping
-97.71746826171875,-22.162702560424805,-46.88414001464844,1.996503472328186,-11.737102508544922,13.064220428466797,-21.046947479248047,-3.8994858264923096,-13.175087928771973,7.844784259796143,0.46236544847488403,-0.5986981391906738,-2.5645389556884766,0.5355210900306702,0.38448044657707214,0.278556764125824,0.29514482617378235,0.35334309935569763,0.3239772915840149,0.3150715231895447,0.3264925479888916,0.3620641827583313,0.3951158821582794,0.3799183964729309,0.4742584526538849,13.350027472396391,11.650999278184736,14.011022164575222,16.141003916971044,19.03098744314519,16.72677448760425,16.323854980273225,0.352294921875,burping
-201.3834991455078,5.318206787109375,12.172520637512207,-7.333104133605957,-26.83966827392578,-1.2787643671035767,-21.329456329345703,-4.102328300476074,-20.667282104492188,-9.508520126342773,-12.13640022277832,-4.940461158752441,-13.537626266479492,0.3425729274749756,0.3854987323284149,0.5110568404197693,0.5651952624320984,0.5259766578674316,0.5140683054924011,0.5818639397621155,0.6197231411933899,0.5228550434112549,0.40012818574905396,0.3788798153400421,0.3426886796951294,15.312533170021391,12.350228060425982,13.89281980043151,15.392485151683788,15.916192044902253,16.21451737459034,17.39479177872913,0.36385387073863634,burping
-58.63268280029297,-29.323928833007812,-24.942781448364258,8.811625480651855,-51.68341827392578,-8.687796592712402,-18.074026107788086,2.801449775695801,-22.756248474121094,4.781372547149658,-10.288052558898926,10.932062149047852,1.3109873533248901,0.19966109097003937,0.17662964761257172,0.21266822516918182,0.3074915111064911,0.40333712100982666,0.39522597193717957,0.4036770761013031,0.411460816860199,0.3370358645915985,0.38358554244041443,0.3143726885318756,0.24947647750377655,25.328540590829686,10.678761212301763,19.692275099964284,23.01176392679275,21.217404153307527,19.335105181713725,21.189819260492698,0.3601951228762136,burping
-281.94488525390625,62.381832122802734,-11.110167503356934,-23.756263732910156,-27.092388153076172,-25.375032424926758,-17.00786781311035,-16.801258087158203,-16.200719833374023,0.6485215425491333,-5.831745624542236,3.4149630069732666,3.6910693645477295,0.19589540362358093,0.18083862960338593,0.17300103604793549,0.14002348482608795,0.2396547496318817,0.41509971022605896,0.49716508388519287,0.556858479976654,0.29385244846343994,0.19587425887584686,0.1501077115535736,0.19008615612983704,14.020460871226241,16.903183429012586,26.400155357082642,23.811680723115035,21.455561393152486,19.29730821667012,17.0050828216264,0.1163973721590909,burping
-92.71484375,19.822574615478516,-47.35085678100586,-30.24519920349121,-21.855499267578125,-8.129131317138672,-14.099006652832031,-8.989730834960938,-17.49272918701172,-0.1525607705116272,7.399752140045166,7.6918768882751465,-6.398167610168457,0.2648357152938843,0.2559334337711334,0.24070316553115845,0.2212192565202713,0.22060254216194153,0.2587897777557373,0.31637635827064514,0.28137513995170593,0.3526071310043335,0.3796205222606659,0.35640203952789307,0.33703574538230896,13.397161029350572,12.505655787770872,15.207180860381637,20.036431401923263,21.26634421923828,17.628921081755465,15.809865699881245,0.2116299715909091,discomfort
-222.32118225097656,47.69840621948242,-14.204706192016602,-16.141008377075195,-16.002704620361328,-6.531806945800781,-27.30660057067871,-18.704126358032227,-25.89895248413086,-13.571667671203613,-17.019886016845703,-4.23991060256958,-11.713736534118652,0.3114129900932312,0.29179567098617554,0.3781967759132385,0.40753740072250366,0.3003444969654083,0.38784825801849365,0.6076130270957947,0.35432711243629456,0.3962691128253937,0.33467456698417664,0.38250628113746643,0.30929481983184814,12.577791244994998,21.762969696763008,18.512009324954615,18.45752286584335,19.524021122849955,18.350111094664232,19.43361115579832,0.22901722301136362,discomfort
-149.15670776367188,-11.770669937133789,-21.44487762451172,-9.719736099243164,-10.356514930725098,3.545459508895874,-10.622264862060547,-3.8730292320251465,-8.362360954284668,1.6531790494918823,-14.820685386657715,3.046785831451416,8.083807945251465,0.2941638231277466,0.41325658559799194,0.4881622791290283,0.345252126455307,0.2721632122993469,0.34360629320144653,0.3489651679992676,0.395224392414093,0.36372458934783936,0.34787532687187195,0.301138311624527,0.2877783477306366,15.294584174713215,11.462581117638202,18.66185034759929,20.05474071578291,20.922732161084795,18.774117354255313,17.873158550673544,0.32208362926136364,discomfort
-260.47357177734375,21.546096801757812,-14.384734153747559,-13.504374504089355,-25.66872787475586,-4.72769832611084,-14.491759300231934,-12.138601303100586,-13.388697624206543,-6.726487159729004,-13.667649269104004,-2.6921322345733643,-3.6858420372009277,0.3691370189189911,0.35705095529556274,0.377738356590271,0.33814024925231934,0.3147909939289093,0.36880922317504883,0.47167888283729553,0.4345150887966156,0.45941945910453796,0.45819514989852905,0.3832138776779175,0.424182265996933,13.752628770724058,13.176622902695835,16.99238586044802,18.091074991927854,18.988019367381792,17.866006463300682,16.85475245640003,0.27453835227272727,discomfort
-131.2797088623047,21.205909729003906,-34.534603118896484,-33.751319885253906,-33.04423904418945,5.8399457931518555,-20.564889907836914,-2.1414172649383545,-11.258944511413574,-2.2738287448883057,-4.5686163902282715,3.843930244445801,8.31321907043457,0.2982203960418701,0.28668227791786194,0.36948084831237793,0.38358330726623535,0.3313746750354767,0.3387569785118103,0.39847081899642944,0.4853782653808594,0.4611276090145111,0.36953553557395935,0.3255837559700012,0.3012096881866455,13.759312514054574,12.926123238500555,18.125056277776846,19.102009356890655,21.059274011086014,17.217663333909883,16.530760944466305,0.25512251420454546,discomfort
-54.086891174316406,2.185516357421875,-43.18614196777344,-25.630796432495117,-28.370182037353516,9.276161193847656,-20.421064376831055,1.985293984413147,-10.195062637329102,2.7136411666870117,-3.836108684539795,3.431431770324707,10.172958374023438,0.27210167050361633,0.2788486182689667,0.41233184933662415,0.3913992941379547,0.3313532769680023,0.3894962966442108,0.3874722421169281,0.4225314259529114,0.3628479242324829,0.2867729663848877,0.2599303722381592,0.27228817343711853,14.400220667947323,11.90512243684716,19.150303718692754,19.247338660854354,21.901243678529937,17.77332379143571,17.544865243027186,0.29535688920454545,discomfort
-185.0183563232422,28.312467575073242,-7.688592910766602,7.803135871887207,-12.741518020629883,2.0329651832580566,-3.5759408473968506,-19.994863510131836,-14.438426971435547,-12.596196174621582,-11.326845169067383,2.7432620525360107,-8.864108085632324,0.4862110912799835,0.3514968454837799,0.2939525246620178,0.2753457725048065,0.3456553518772125,0.37339502573013306,0.33017686009407043,0.34246763586997986,0.4093085825443268,0.43856093287467957,0.3957950472831726,0.442033588886261,16.001632161594266,12.505406075922414,14.393373938578819,18.82741692521387,19.91971132769781,20.250872787896114,16.148937611467375,0.2983975497159091,discomfort
-151.32699584960938,39.3098258972168,-45.877891540527344,-12.443055152893066,-37.64921569824219,-6.56571626663208,-3.2120378017425537,-7.274230480194092,-0.08523697406053543,2.608938694000244,-13.056901931762695,-4.674004077911377,-11.347641944885254,0.4173070192337036,0.41380414366722107,0.4171556830406189,0.4542449116706848,0.3816552758216858,0.34723037481307983,0.3220677673816681,0.3880552351474762,0.3931111693382263,0.3650485575199127,0.3705770671367645,0.43127375841140747,28.589047645652027,12.721227826669304,15.286007402244996,20.458138469286517,18.896221301538564,20.227704041745234,15.562343334158044,0.25424107142857144,discomfort
-78.56251525878906,-9.548762321472168,-70.9514389038086,-1.1109017133712769,-16.634151458740234,8.628813743591309,-21.436491012573242,-6.688371181488037,-0.06268549710512161,-0.7181366086006165,4.443070411682129,-5.997080326080322,-10.875304222106934,0.32696333527565,0.29133811593055725,0.3047042191028595,0.33617836236953735,0.2306469827890396,0.18949292600154877,0.1428159922361374,0.16510753333568573,0.27036693692207336,0.2549682557582855,0.22958806157112122,0.29057765007019043,22.930475055472634,12.641308287153807,14.382127035380694,21.518182962200314,25.229115062084073,22.476751566915937,17.44809003531033,0.2903134300595238,discomfort
-345.51239013671875,43.545169830322266,-28.245403289794922,-12.453754425048828,-28.273025512695312,-2.3870351314544678,-13.47304916381836,-10.933883666992188,-14.185173988342285,-12.758370399475098,-13.955122947692871,-12.456149101257324,-14.469927787780762,0.44127821922302246,0.4575861394405365,0.4576742947101593,0.4412769377231598,0.5267975330352783,0.5208104848861694,0.6215543746948242,0.5488343834877014,0.57011479139328,0.5114662051200867,0.4399157762527466,0.4653798043727875,13.460203000803366,15.316779451031836,14.711319625615316,15.710582766082405,16.512956759792576,16.44109453352331,15.652318328827981,0.2364169034090909,discomfort
-314.3143005371094,36.1910285949707,-5.270711898803711,-0.38215047121047974,-13.485686302185059,-11.599170684814453,-18.936613082885742,-12.767104148864746,-15.649128913879395,-11.513749122619629,-8.81503677368164,-7.151432991027832,-15.776741981506348,0.5346053242683411,0.5635305047035217,0.5393065214157104,0.511798083782196,0.5167677998542786,0.46710821986198425,0.516465961933136,0.5183008909225464,0.4762820899486542,0.5170144438743591,0.5274810194969177,0.5446829199790955,17.53178553165432,12.990858705249783,13.92576597414283,16.10957215943378,16.51070082074185,16.309815872534255,16.18286446279888,0.24208540482954546,discomfort
-150.86990356445312,-19.797176361083984,-5.597549915313721,0.04922968149185181,-9.170202255249023,1.0863077640533447,-15.89197063446045,-2.9505600929260254,1.9549282789230347,0.32124578952789307,-9.142361640930176,-3.4683241844177246,-12.40807819366455,0.40164071321487427,0.41696617007255554,0.42981499433517456,0.3777526021003723,0.28592827916145325,0.27771690487861633,0.2224740982055664,0.2096583992242813,0.2009006291627884,0.2735949754714966,0.23617033660411835,0.24391552805900574,12.795828099561694,13.111201182968001,16.164122858280635,20.284981887827414,19.64582196084323,20.125864462508535,19.521901322975996,0.4299538352272727,discomfort
-222.48097229003906,106.59268188476562,-2.445993661880493,7.357970714569092,-19.8787841796875,2.573098659515381,-10.899930953979492,11.729693412780762,-12.498249053955078,3.451673984527588,-14.000092506408691,0.6060934662818909,-9.115724563598633,0.3444655239582062,0.46945253014564514,0.3640350103378296,0.3149254024028778,0.25793060660362244,0.26144033670425415,0.3556356728076935,0.3314908742904663,0.331827312707901,0.2975512742996216,0.3346303403377533,0.2965312898159027,36.15613594105049,13.00470431391398,14.140282198232853,19.081395755081434,18.5376881443968,16.773640773390373,17.666527389137414,0.11810076678240741,discomfort
-415.9891357421875,82.61309051513672,7.484903812408447,3.9459762573242188,-27.08070945739746,10.001171112060547,-17.231170654296875,-1.5277987718582153,-12.131385803222656,-5.606011867523193,-5.523251056671143,-6.887434005737305,1.9449613094329834,0.13090358674526215,0.298467218875885,0.21478873491287231,0.11304805427789688,0.1862499862909317,0.20561166107654572,0.49993279576301575,0.3644145727157593,0.30873146653175354,0.26518386602401733,0.18255624175071716,0.12739360332489014,34.2399850487925,13.634649401213913,20.063273777108957,21.240263180594173,20.33446479410261,19.726498572802043,15.279420824393615,0.13522702838302753,discomfort
-337.9720764160156,121.29639434814453,-52.74235916137695,9.147029876708984,-16.70753288269043,-17.82726287841797,-6.323812007904053,-0.6057845950126648,-7.763031959533691,-12.792732238769531,-16.207895278930664,-0.7601611018180847,6.273743629455566,0.16492369771003723,0.17578266561031342,0.24397701025009155,0.3190334439277649,0.361921101808548,0.3906702399253845,0.4901902675628662,0.4521808624267578,0.4927484393119812,0.37679609656333923,0.19798056781291962,0.16920092701911926,31.37593953766452,10.82058354820622,18.77812535290278,21.514481314601337,20.235805446903527,24.26643740996017,15.083395221643283,0.124267578125,discomfort
-422.9921875,106.55255126953125,-27.649381637573242,6.959761619567871,-11.01735782623291,-13.697442054748535,-10.69233226776123,9.14149284362793,0.7432522773742676,-10.615111351013184,-11.700103759765625,-9.82508659362793,-10.805084228515625,0.3165053129196167,0.3334254026412964,0.44369274377822876,0.47557759284973145,0.5605042576789856,0.6136041283607483,0.4568811058998108,0.4211297333240509,0.4174778461456299,0.2847190797328949,0.2232235223054886,0.3034007251262665,30.767412740393393,11.807047514672714,17.43212967593428,17.479684433869693,17.322707741962095,19.00538870229278,14.47948437138743,0.12612123842592593,discomfort
-293.5322570800781,100.38008117675781,-58.37349319458008,1.4561586380004883,-40.30678176879883,-22.655345916748047,-5.276891708374023,-6.994253158569336,-1.9810153245925903,-6.6434149742126465,-18.037796020507812,-5.967915058135986,-0.4391501247882843,0.16774104535579681,0.20618794858455658,0.32290413975715637,0.4017072021961212,0.3329724967479706,0.41677623987197876,0.4477485120296478,0.40785717964172363,0.3055086135864258,0.19182045757770538,0.14082840085029602,0.18826904892921448,28.717723040391007,13.235300871313335,21.48229059003683,20.176644393466262,19.13194880739939,24.419267746642618,15.179640482677916,0.1416558159722222,discomfort
-360.9740905761719,101.45478820800781,-54.19203186035156,11.089269638061523,-4.4152445793151855,-16.562543869018555,-9.532222747802734,3.105077028274536,-5.860726356506348,-10.07142162322998,-11.183379173278809,-12.269046783447266,-9.43604850769043,0.2623612582683563,0.32702210545539856,0.44195663928985596,0.38410288095474243,0.36829474568367004,0.5578525066375732,0.5176863074302673,0.5879356861114502,0.4032239317893982,0.22548159956932068,0.17966119945049286,0.22437447309494019,29.864362817967372,13.759671625714914,19.94853494588488,17.923891751102392,18.019261260066962,22.504178690173674,14.761914512412194,0.1499565972222222,discomfort
-256.9288330078125,120.10926818847656,-66.33599853515625,2.277684450149536,-42.99770736694336,-23.339309692382812,-2.322167158126831,-5.879479885101318,-1.859375238418579,-2.375474691390991,-16.826765060424805,-4.750281810760498,-5.760447978973389,0.22867253422737122,0.29809823632240295,0.4692945182323456,0.40788617730140686,0.32942333817481995,0.41271403431892395,0.430397093296051,0.2859136462211609,0.17851169407367706,0.14739570021629333,0.16417843103408813,0.2196434736251831,30.683338801282527,12.181260662381233,20.50495053574173,19.331113178301038,18.91523707239465,25.083762150499304,15.374943168565018,0.13676848234953703,discomfort
-38.726741790771484,49.74856185913086,-44.01255798339844,14.895480155944824,-16.70421600341797,19.72047996520996,-22.02861213684082,-11.95649528503418,-23.92637062072754,-10.423434257507324,-2.8937885761260986,1.6167991161346436,-18.075084686279297,0.2674805819988251,0.29470503330230713,0.3025304675102234,0.26167139410972595,0.22590026259422302,0.24417100846767426,0.24113523960113525,0.23412542045116425,0.2611997723579407,0.32498109340667725,0.4939784109592438,0.41079574823379517,25.344480956485,10.754950082817373,13.636454191160087,18.787361146204987,24.10130725340389,22.181198174895506,18.8104194079775,0.2449066442087156,discomfort
-366.2728271484375,-10.215075492858887,-20.344778060913086,-10.367254257202148,-15.470762252807617,15.453103065490723,-20.72994041442871,1.0543195009231567,-14.680024147033691,-3.993293285369873,-9.939947128295898,3.426013708114624,1.944220781326294,0.3527551293373108,0.42909905314445496,0.4661044776439667,0.5335768461227417,0.6401020288467407,0.4953218400478363,0.44016385078430176,0.4348095655441284,0.4045700132846832,0.3865073621273041,0.35529136657714844,0.3346598446369171,27.299422609470145,10.874548558572254,16.069148481582666,17.38805505611414,18.51758083771883,18.143781874827056,18.20522394600637,0.36734573929398145,discomfort
-173.24754333496094,36.70371627807617,-32.522823333740234,-27.859994888305664,-25.35438346862793,7.247931480407715,-13.135077476501465,-3.7510364055633545,-12.470634460449219,-8.514728546142578,-12.756597518920898,-5.494614601135254,7.749850749969482,0.24811652302742004,0.24511297047138214,0.21904881298542023,0.212850421667099,0.30087772011756897,0.46811649203300476,0.5644655227661133,0.3505557179450989,0.19469323754310608,0.14634016156196594,0.1601020246744156,0.1959768831729889,15.247569843103257,12.543771807072742,21.68947455719068,22.867204079942102,23.678169760856836,19.023737901490467,16.391400518475514,0.2098455255681818,discomfort
-478.51837158203125,54.538360595703125,8.215466499328613,23.64882469177246,-4.451491355895996,12.255853652954102,-6.322890758514404,4.39019250869751,-6.464849472045898,-2.1826322078704834,-7.276689052581787,7.0466694831848145,6.871450901031494,0.36713850498199463,0.2905828654766083,0.32780152559280396,0.3955828845500946,0.3101702928543091,0.3099132478237152,0.3220990300178528,0.5080638527870178,0.5651583671569824,0.4372456669807434,0.3567745089530945,0.3975642919540405,30.420996191655373,13.259310583219534,16.18088382134438,18.474988623227045,18.53676780197722,18.125562188069217,15.688267145525513,0.22082633615654207,discomfort
